Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	S1Mutations	S2Mutations	S3Mutations	BirthRate	MigrationRate	OriginTime	Descendants
0	22086	22245	805	10	0	1	505	196	180	139	3.520433	0.000088	19.840378	2
1	22733	22965	846	8	0	0	459	179	169	119	5.396563	0.000088	19.993422	1
1	21993	22700	884	8	0	0	438	176	162	108	4.687037	0.000088	19.936817	1
0	21830	21886	628	7	0	1	457	185	167	112	4.674664	0.000088	19.761652	2
0	21021	22062	628	7	0	1	447	181	155	118	4.674664	0.000088	19.797045	2
0	21860	22388	628	7	0	1	469	178	170	128	4.674664	0.000088	19.874235	2
1	22219	22969	1003	9	0	0	476	185	170	130	4.791511	0.000088	19.993574	1
0	22111	22449	1015	9	0	1	437	163	164	119	4.858407	0.000088	19.885168	1
0	20986	21896	628	7	0	1	450	174	159	124	4.674664	0.000088	19.762831	2
1	20764	22975	628	7	0	0	435	163	162	117	4.674664	0.000088	19.994169	1
1	20055	21902	825	10	0	1	511	197	186	138	3.849407	0.000088	19.764740	7
1	22853	22889	633	9	0	0	493	188	186	128	3.761056	0.000088	19.981701	1
0	21788	21906	358	8	0	1	433	170	152	119	3.365728	0.000088	19.765453	3
1	22093	22937	950	11	0	0	444	178	173	104	3.936629	0.000088	19.988594	1
1	22426	22463	996	12	0	0	454	185	165	116	3.723419	0.000088	19.887247	1
1	21567	21914	358	8	0	0	427	172	144	119	3.365728	0.000088	19.767229	1
1	22103	22186	633	9	0	0	507	195	192	129	3.761056	0.000088	19.830282	1
0	20467	21918	628	7	0	1	445	169	161	122	4.674664	0.000088	19.768881	2
0	21981	22217	922	11	0	1	461	165	175	132	5.581295	0.000088	19.834461	1
1	22909	22959	1040	10	0	0	521	202	193	136	3.783113	0.000088	19.993019	1
0	21715	21924	846	8	0	1	439	174	160	113	5.396563	0.000088	19.769588	2
1	21798	21926	921	8	0	0	431	168	156	115	5.471940	0.000088	19.769712	1
1	21535	22735	628	7	0	0	490	195	183	119	4.674664	0.000088	19.946917	1
1	22727	22807	976	9	0	0	497	174	186	146	5.267804	0.000088	19.963449	1
0	21640	21996	830	8	0	1	481	170	176	143	5.212936	0.000088	19.783800	1
1	22019	22158	799	10	0	0	479	174	184	131	5.409605	0.000088	19.822962	1
1	21281	21942	628	7	0	0	458	175	161	129	4.674664	0.000088	19.772552	1
0	20266	21944	628	7	0	1	446	173	161	119	4.674664	0.000088	19.772608	4
1	21824	21948	628	7	0	0	408	151	147	117	4.674664	0.000088	19.773409	1
1	21840	22315	983	12	0	0	489	199	179	123	6.429047	0.000088	19.857910	1
1	21848	21953	628	7	0	0	445	170	161	121	4.674664	0.000088	19.774818	1
1	21693	22589	972	8	0	0	476	192	166	126	5.675150	0.000088	19.915203	1
0	22038	22364	628	7	0	1	421	157	151	120	4.674664	0.000088	19.868763	2
0	20988	22853	633	9	0	1	488	188	182	127	3.761056	0.000088	19.973446	2
1	22049	22229	902	9	0	0	479	200	173	115	5.289668	0.000088	19.836740	1
0	21552	22090	830	8	0	1	490	168	184	146	5.212936	0.000088	19.803242	4
0	21383	21965	628	7	0	1	452	170	164	125	4.674664	0.000088	19.778957	1
0	20922	21967	725	9	0	1	436	157	161	127	5.123222	0.000088	19.779268	2
0	21467	21969	809	8	0	1	443	166	165	120	5.092616	0.000088	19.779425	1
0	21728	21970	989	10	0	1	460	167	177	126	5.903074	0.000088	19.779430	2
1	22470	22569	956	8	0	0	452	169	165	126	4.792529	0.000088	19.911869	1
1	21763	21977	628	7	0	0	450	166	169	122	4.674664	0.000088	19.780460	1
0	21624	21978	628	7	0	1	426	169	155	109	4.674664	0.000088	19.780659	2
1	22508	22721	1027	9	0	0	423	165	148	119	3.794104	0.000088	19.943813	1
0	21710	21981	922	11	0	1	457	165	172	131	5.581295	0.000088	19.780987	2
0	22705	22871	1006	10	0	1	488	206	173	119	5.309497	0.000088	19.975765	2
0	19879	21985	713	8	0	1	430	159	156	123	5.445080	0.000088	19.782383	1
1	21835	22867	633	9	0	0	505	198	190	126	3.761056	0.000088	19.974934	1
0	21965	21989	628	7	0	1	455	170	166	126	4.674664	0.000088	19.782591	1
0	21886	22855	628	7	0	1	467	186	173	115	4.674664	0.000088	19.973602	2
0	21670	21993	884	8	0	1	434	175	159	108	4.687037	0.000088	19.782770	2
0	21402	21995	805	10	0	1	470	185	171	124	3.520433	0.000088	19.782816	2
0	21640	21997	830	8	0	1	480	169	175	144	5.212936	0.000088	19.783800	2
1	21712	21999	830	8	0	0	488	174	179	143	5.212936	0.000088	19.783838	1
1	21685	22001	790	10	0	0	439	184	159	106	3.919246	0.000088	19.784340	1
0	21838	22003	628	7	0	1	461	177	164	127	4.674664	0.000088	19.784372	3
1	22332	22429	987	8	0	0	449	165	168	124	4.690740	0.000088	19.882093	1
0	21187	22009	830	8	0	1	478	167	177	142	5.212936	0.000088	19.786552	3
0	21156	22104	775	7	0	1	418	159	164	102	3.180935	0.000088	19.809050	2
0	21271	22013	930	13	0	1	537	219	188	143	5.234832	0.000088	19.787334	4
1	21996	22015	830	8	0	0	484	171	178	143	5.212936	0.000088	19.787775	1
0	21906	22017	358	8	0	1	438	171	154	121	3.365728	0.000088	19.788500	3
0	21808	22019	799	10	0	1	474	172	182	130	5.409605	0.000088	19.788683	4
1	21656	22843	1031	8	0	0	455	176	163	124	4.844519	0.000088	19.970592	1
1	22441	22708	952	8	0	0	490	189	179	130	5.862268	0.000088	19.939863	1
1	21941	22025	991	8	0	0	464	177	163	132	4.872219	0.000088	19.791212	1
0	21940	22305	1009	10	0	1	445	168	157	130	5.274324	0.000088	19.855906	2
0	20538	22031	358	8	0	1	453	176	155	130	3.365728	0.000088	19.791981	2
0	22009	22033	830	8	0	1	485	169	181	143	5.212936	0.000088	19.792034	2
0	21997	22035	830	8	0	1	485	170	178	145	5.212936	0.000088	19.792131	2
0	21279	22037	938	8	0	1	417	150	153	122	5.009449	0.000088	19.792671	3
1	22106	22873	825	10	0	0	522	200	190	142	3.849407	0.000088	19.976294	1
0	22012	22041	930	13	0	1	545	221	188	149	5.234832	0.000088	19.793127	4
0	20761	22088	731	12	0	1	535	213	190	144	5.147478	0.000088	19.803226	1
1	22037	22045	993	9	0	0	419	152	154	122	5.282978	0.000088	19.793978	1
1	22058	22645	789	8	0	0	452	165	174	121	5.121121	0.000088	19.924982	1
0	21243	22049	902	9	0	1	474	199	170	114	5.289668	0.000088	19.794416	7
0	21797	22118	799	10	0	1	469	165	181	133	5.409605	0.000088	19.812817	2
0	21815	22053	799	10	0	1	469	165	171	143	5.409605	0.000088	19.794638	4
0	21615	22055	840	12	0	1	452	176	164	124	3.728797	0.000088	19.794699	1
1	21681	22599	1022	8	0	0	466	181	162	131	4.844833	0.000088	19.916800	1
1	20496	22064	883	13	0	1	549	225	186	151	5.272857	0.000088	19.797113	2
1	22116	22267	805	10	0	0	510	197	182	141	3.520433	0.000088	19.845774	1
1	22562	22732	987	8	0	0	451	164	169	126	4.690740	0.000088	19.946484	1
0	21756	22235	919	12	0	1	489	190	177	134	3.875494	0.000088	19.838024	2
1	20832	22067	358	8	0	0	413	163	145	113	3.365728	0.000088	19.797407	1
0	21618	22069	805	10	0	1	490	191	176	133	3.520433	0.000088	19.797806	6
1	22855	22927	628	7	0	0	474	188	178	115	4.674664	0.000088	19.988152	1
0	21944	22073	628	7	0	1	451	176	162	120	4.674664	0.000088	19.799202	2
0	21803	22356	830	8	0	1	497	175	184	146	5.212936	0.000088	19.866751	1
1	21829	22221	628	7	0	0	489	186	180	130	4.674664	0.000088	19.835287	1
0	21879	22079	725	9	0	1	436	167	153	125	5.123222	0.000088	19.801321	2
0	22069	22081	805	10	0	1	497	194	177	136	3.520433	0.000088	19.801336	6
0	21883	22083	954	8	0	1	435	176	155	112	4.783589	0.000088	19.801672	2
0	22388	22669	628	7	0	1	474	178	175	128	4.674664	0.000088	19.928768	2
0	22081	22087	805	10	0	1	503	195	179	139	3.520433	0.000088	19.803080	2
0	21552	22091	830	8	0	1	487	169	179	147	5.212936	0.000088	19.803242	2
0	21752	22093	950	11	0	1	439	174	173	103	3.936629	0.000088	19.806307	2
1	22498	22819	628	7	0	0	461	184	170	114	4.674664	0.000088	19.966200	1
1	22676	22779	930	13	0	0	542	219	188	148	5.234832	0.000088	19.959538	1
0	22053	22101	799	10	0	1	475	166	174	145	5.409605	0.000088	19.807850	2
0	21767	22103	633	9	0	1	503	193	192	127	3.761056	0.000088	19.808702	1
0	21156	22105	775	7	0	1	423	161	163	106	3.180935	0.000088	19.809050	3
0	21951	22107	825	10	0	1	517	197	187	143	3.849407	0.000088	19.809248	3
1	22233	22686	930	13	0	0	550	221	194	148	5.234832	0.000088	19.933502	1
0	21858	22111	956	8	0	1	433	161	161	119	4.792529	0.000088	19.810970	6
0	21294	22113	633	9	0	1	461	183	167	120	3.761056	0.000088	19.811443	1
1	18914	22115	764	11	0	0	439	177	159	114	3.652180	0.000088	19.812281	1
0	20855	22672	805	10	0	1	468	189	166	123	3.520433	0.000088	19.929644	3
1	20718	22140	628	7	0	0	448	184	157	114	4.674664	0.000088	19.818756	1
1	21555	22123	775	7	0	0	410	155	162	100	3.180935	0.000088	19.814478	1
1	22773	22785	789	8	0	0	460	170	178	120	5.121121	0.000088	19.961317	1
0	22636	22641	930	13	0	1	551	224	190	150	5.234832	0.000088	19.923441	2
1	20651	22127	692	10	0	0	469	187	162	130	3.501280	0.000088	19.814720	1
0	22693	22775	956	8	0	1	454	170	165	127	4.792529	0.000088	19.958920	2
0	21939	22154	725	9	0	1	444	168	158	127	5.123222	0.000088	19.822392	5
0	21539	22135	628	7	0	1	486	184	177	132	4.674664	0.000088	19.817638	1
0	21826	22253	915	9	0	1	457	166	173	127	5.134372	0.000088	19.841814	1
0	22036	22137	938	8	0	1	419	148	156	123	5.009449	0.000088	19.817646	4
0	20718	22141	628	7	0	1	446	183	155	115	4.674664	0.000088	19.818756	4
0	21406	22143	628	7	0	1	435	159	160	123	4.674664	0.000088	19.819279	1
1	21298	22145	754	9	0	0	451	180	153	127	3.716587	0.000088	19.820055	1
0	21893	22147	1000	13	0	1	522	212	183	140	5.289707	0.000088	19.821842	2
1	21332	22149	628	7	0	0	489	188	179	129	4.674664	0.000088	19.821970	1
0	22013	22151	930	13	0	1	542	220	189	146	5.234832	0.000088	19.822071	2
0	20349	22153	358	8	0	1	417	163	144	118	3.365728	0.000088	19.822197	3
1	22185	22352	628	7	0	0	491	184	182	132	4.674664	0.000088	19.865408	1
0	22252	22317	628	7	0	1	451	172	163	123	4.674664	0.000088	19.858421	2
0	22019	22159	799	10	0	1	478	173	184	131	5.409605	0.000088	19.822962	3
0	21986	22161	822	8	0	1	436	164	165	115	4.776417	0.000088	19.823240	1
1	20300	22163	801	8	0	0	369	160	127	90	2.839136	0.000088	19.823994	1
1	22295	22346	628	7	0	0	463	180	164	126	4.674664	0.000088	19.863953	1
1	21498	22495	926	9	0	0	443	170	157	125	4.894081	0.000088	19.892748	1
0	21960	22169	628	7	0	1	470	191	165	121	4.674664	0.000088	19.825928	1
0	22213	22632	790	10	0	1	454	190	166	108	3.919246	0.000088	19.922293	2
0	21625	22173	628	7	0	1	426	168	157	108	4.674664	0.000088	19.826614	2
0	22083	22237	954	8	0	1	442	178	157	115	4.783589	0.000088	19.838287	1
0	21683	22326	976	9	0	1	488	171	180	146	5.267804	0.000088	19.860485	3
1	21667	22179	725	9	0	0	437	161	161	124	5.123222	0.000088	19.828333	1
1	21212	22535	564	9	0	0	442	174	170	107	3.508739	0.000088	19.904604	1
1	21694	22183	849	9	0	0	438	174	156	117	3.747409	0.000088	19.829071	1
0	22166	22185	628	7	0	1	486	181	182	130	4.674664	0.000088	19.830084	1
1	22533	22813	825	10	0	0	525	201	189	145	3.849407	0.000088	19.964800	1
1	22371	22581	849	9	0	0	448	179	160	118	3.747409	0.000088	19.913359	1
1	21855	22194	628	7	0	0	492	202	169	128	4.674664	0.000088	19.831024	1
0	21569	22196	1002	8	0	1	470	184	168	126	4.750086	0.000088	19.831203	1
0	21578	22198	633	9	0	1	489	194	182	122	3.761056	0.000088	19.831619	2
1	22471	22609	799	10	0	0	485	178	183	134	5.409605	0.000088	19.917641	1
0	21874	22202	799	10	0	1	461	161	177	133	5.409605	0.000088	19.832136	2
1	22143	22204	628	7	0	0	438	160	162	123	4.674664	0.000088	19.832138	1
1	20840	22797	929	8	0	0	462	174	171	125	5.053802	0.000088	19.962307	1
0	22147	22659	1000	13	0	1	527	213	185	142	5.289707	0.000088	19.925850	1
1	20828	22208	790	10	0	0	429	179	155	105	3.919246	0.000088	19.833086	1
0	21595	22212	883	13	0	1	552	222	195	148	5.272857	0.000088	19.833633	1
0	20957	22214	790	10	0	1	450	188	162	110	3.919246	0.000088	19.834005	1
1	22214	22216	790	10	0	0	451	189	162	110	3.919246	0.000088	19.834282	1
1	21981	22218	922	11	0	0	461	168	172	132	5.581295	0.000088	19.834461	1
1	22817	22921	628	7	0	0	460	170	168	129	4.674664	0.000088	19.987787	1
1	21829	22222	628	7	0	0	493	188	180	132	4.674664	0.000088	19.835287	1
1	21442	22224	916	8	0	0	432	161	157	122	4.701440	0.000088	19.835312	1
0	21524	22226	713	8	0	1	434	162	165	115	5.445080	0.000088	19.836588	4
1	21589	22228	1005	8	0	0	446	173	163	118	4.694016	0.000088	19.836628	1
0	22049	22230	1006	10	0	1	478	202	170	116	5.309497	0.000088	19.836740	6
1	22288	22611	861	10	0	0	464	169	175	130	5.671650	0.000088	19.917997	1
1	21565	22477	951	8	0	0	422	157	151	122	5.060031	0.000088	19.890654	1
0	21756	22236	919	12	0	1	487	190	174	135	3.875494	0.000088	19.838024	1
1	22083	22238	954	8	0	0	442	180	158	112	4.783589	0.000088	19.838287	1
1	21684	22412	790	10	0	0	441	182	162	107	3.919246	0.000088	19.879232	1
0	20844	22244	725	9	0	1	446	164	163	128	5.123222	0.000088	19.839174	1
0	22086	22246	805	10	0	1	503	198	178	137	3.520433	0.000088	19.840378	2
1	21801	22248	951	8	0	0	424	155	155	122	5.060031	0.000088	19.840607	1
1	22449	22485	1015	9	0	0	442	164	166	121	4.858407	0.000088	19.892008	1
0	20866	22252	628	7	0	1	448	171	163	121	4.674664	0.000088	19.841709	4
1	20987	22657	936	10	0	0	488	193	178	127	4.451835	0.000088	19.925461	1
0	21931	22256	861	10	0	1	447	163	170	124	5.671650	0.000088	19.842909	1
0	21662	22258	805	10	0	1	467	191	166	120	3.520433	0.000088	19.843384	1
0	21703	22260	946	8	0	1	444	167	157	128	4.738440	0.000088	19.844023	2
1	22575	22789	1021	9	0	0	498	171	190	146	5.366689	0.000088	19.961592	1
1	22017	22264	358	8	0	0	443	171	158	122	3.365728	0.000088	19.845182	1
0	22156	22266	926	9	0	1	440	164	161	124	4.894081	0.000088	19.845234	4
1	22116	22268	805	10	0	0	517	199	184	144	3.520433	0.000088	19.845774	1
1	22159	22270	799	10	0	0	487	176	187	134	5.409605	0.000088	19.846388	1
0	21890	22272	628	7	0	1	443	162	162	126	4.674664	0.000088	19.846451	6
1	21304	22274	628	7	0	0	431	162	156	120	4.674664	0.000088	19.846550	1
0	22137	22761	938	8	0	1	423	148	157	126	5.009449	0.000088	19.954004	3
0	22111	22450	956	8	0	1	436	162	163	119	4.792529	0.000088	19.885168	5
1	22275	22280	628	7	0	0	448	167	162	126	4.674664	0.000088	19.847719	1
1	22196	22282	1002	8	0	0	476	185	170	129	4.750086	0.000088	19.848057	1
0	22279	22284	628	7	0	1	449	165	166	125	4.674664	0.000088	19.848478	2
0	21506	22286	358	8	0	1	463	183	160	128	3.365728	0.000088	19.848871	1
0	22255	22288	861	10	0	1	456	167	173	126	5.671650	0.000088	19.849062	2
1	20714	22290	692	10	0	0	497	190	180	137	3.501280	0.000088	19.849932	1
0	21778	22585	799	10	0	1	469	171	179	129	5.409605	0.000088	19.914299	1
1	22225	22294	1004	9	0	0	440	167	163	119	5.616825	0.000088	19.850443	1
0	21821	22296	628	7	0	1	459	174	165	127	4.674664	0.000088	19.852011	3
1	22266	22298	926	9	0	0	445	166	163	125	4.894081	0.000088	19.852070	1
1	22576	22647	830	8	0	0	490	169	183	146	5.212936	0.000088	19.925117	1
1	22235	22963	919	12	0	0	492	191	177	136	3.875494	0.000088	19.993301	1
1	21940	22306	725	9	0	0	436	165	154	126	5.123222	0.000088	19.855906	1
1	22244	22308	725	9	0	0	453	168	163	131	5.123222	0.000088	19.856228	1
1	22492	22543	830	8	0	0	507	176	189	150	5.212936	0.000088	19.905699	1
1	21871	22312	754	9	0	0	465	190	158	126	3.716587	0.000088	19.856838	1
1	21505	22314	930	13	0	0	537	215	191	144	5.234832	0.000088	19.857525	1
1	21840	22316	1010	13	0	0	487	200	179	121	6.647077	0.000088	19.857910	1
1	21881	22319	789	8	0	0	436	166	159	119	5.121121	0.000088	19.859564	1
1	22176	22321	628	7	0	0	444	174	158	119	4.674664	0.000088	19.859581	1
0	21889	22332	987	8	0	1	444	163	166	123	4.690740	0.000088	19.861113	2
1	21913	22501	358	8	0	0	428	172	142	122	3.365728	0.000088	19.896311	1
1	22030	22325	358	8	0	0	458	179	158	129	3.365728	0.000088	19.859825	1
1	21918	22329	628	7	0	0	451	171	164	123	4.674664	0.000088	19.860735	1
1	20996	22331	725	9	0	0	445	157	166	131	5.123222	0.000088	19.861048	1
0	21889	22333	987	8	0	1	441	162	165	122	4.690740	0.000088	19.861113	2
0	22297	22335	926	9	0	1	447	166	164	126	4.894081	0.000088	19.861187	2
1	22088	22337	731	12	0	0	537	213	192	144	5.147478	0.000088	19.862865	1
0	22303	22339	799	10	0	1	473	174	180	129	5.409605	0.000088	19.863121	1
0	22090	22341	830	8	0	1	493	168	187	146	5.212936	0.000088	19.863159	4
0	21945	22343	789	8	0	1	443	165	169	117	5.121121	0.000088	19.863222	4
1	21978	22345	628	7	0	0	433	172	157	111	4.674664	0.000088	19.863520	1
1	22295	22347	628	7	0	0	465	181	164	127	4.674664	0.000088	19.863953	1
1	22494	22891	775	7	0	0	442	171	168	110	3.180935	0.000088	19.982336	1
1	22236	22351	919	12	0	0	493	191	178	136	3.875494	0.000088	19.864552	1
1	22697	22935	725	9	0	0	452	170	163	128	5.123222	0.000088	19.988506	1
0	21803	22357	830	8	0	1	493	172	183	146	5.212936	0.000088	19.866751	2
1	21548	22714	954	8	0	0	439	180	157	110	4.783589	0.000088	19.941370	1
1	21468	22674	809	8	0	0	440	164	164	120	5.092616	0.000088	19.929886	1
1	22142	22363	1011	8	0	0	441	164	164	121	4.815897	0.000088	19.868273	1
1	21813	22487	789	8	0	0	432	171	157	112	5.121121	0.000088	19.892054	1
1	21593	22995	964	9	0	0	429	160	158	120	4.801252	0.000088	19.998167	1
0	21721	22369	628	7	0	1	486	193	183	117	4.674664	0.000088	19.869036	1
1	22333	22459	987	8	0	0	452	164	170	126	4.690740	0.000088	19.886484	1
0	22326	22727	976	9	0	1	493	173	183	146	5.267804	0.000088	19.944992	2
0	22341	22376	830	8	0	1	497	170	188	147	5.212936	0.000088	19.871580	4
1	22673	22757	805	10	0	0	472	192	166	124	3.520433	0.000088	19.952332	1
1	22548	22755	692	10	0	0	508	197	184	137	3.501280	0.000088	19.951799	1
1	21466	22381	754	9	0	0	446	176	157	122	3.716587	0.000088	19.872147	1
0	21466	22382	754	9	0	1	454	179	160	124	3.716587	0.000088	19.872147	2
0	22141	22567	628	7	0	1	451	184	158	116	4.674664	0.000088	19.911516	3
1	22761	22809	938	8	0	0	432	150	160	130	5.009449	0.000088	19.964582	1
1	22564	22875	628	7	0	0	436	172	161	110	4.674664	0.000088	19.976500	1
0	19427	22753	730	7	0	1	400	148	168	91	2.996694	0.000088	19.950520	2
1	22409	22696	725	9	0	0	455	171	165	128	5.123222	0.000088	19.935272	1
1	21847	22397	628	7	0	0	443	166	163	121	4.674664	0.000088	19.876265	1
1	22105	22493	1017	8	0	0	430	163	166	109	3.305713	0.000088	19.892681	1
0	22357	22401	830	8	0	1	501	174	186	149	5.212936	0.000088	19.876789	2
0	21863	22403	692	10	0	1	501	195	181	135	3.501280	0.000088	19.877533	2
0	22237	22405	1012	9	0	1	447	180	160	116	5.085847	0.000088	19.878532	1
1	22360	22553	954	8	0	0	440	180	157	111	4.783589	0.000088	19.907148	1
0	22154	22409	725	9	0	1	447	169	160	127	5.123222	0.000088	19.878981	3
1	21607	22411	872	8	0	0	473	189	175	117	5.032821	0.000088	19.879202	1
1	21684	22413	790	10	0	0	443	184	162	107	3.919246	0.000088	19.879232	1
1	22335	22905	926	9	0	0	453	169	166	127	4.894081	0.000088	19.986305	1
0	21328	22417	564	9	0	1	436	173	170	102	3.508739	0.000088	19.879614	2
0	22284	22419	628	7	0	1	452	167	166	126	4.674664	0.000088	19.879744	1
1	22299	22422	858	9	0	0	482	194	172	125	5.425762	0.000088	19.881519	1
0	22033	22424	830	8	0	1	487	170	181	144	5.212936	0.000088	19.881826	2
0	22114	22426	996	12	0	1	446	182	162	114	3.723419	0.000088	19.881939	1
1	22583	22851	628	7	0	0	459	174	167	125	4.674664	0.000088	19.972700	1
1	22332	22430	987	8	0	0	447	163	168	124	4.690740	0.000088	19.882093	1
1	21891	22431	628	7	0	0	458	172	165	128	4.674664	0.000088	19.882103	1
1	21891	22432	628	7	0	0	456	172	164	127	4.674664	0.000088	19.882103	1
1	22529	22801	628	7	0	0	467	178	168	128	4.674664	0.000088	19.962627	1
0	22578	22901	628	7	0	1	470	178	169	130	4.674664	0.000088	19.985062	1
1	22243	22438	725	9	0	0	449	164	166	128	5.123222	0.000088	19.884363	1
1	21746	22440	916	8	0	0	440	167	157	124	4.701440	0.000088	19.884598	1
0	21342	22441	952	8	0	1	487	187	178	130	5.862268	0.000088	19.884604	3
0	21342	22442	952	8	0	1	489	186	178	133	5.862268	0.000088	19.884604	1
1	21745	22443	630	10	0	0	445	173	165	117	3.522344	0.000088	19.884632	1
0	21980	22445	1014	12	0	1	462	167	175	132	5.716022	0.000088	19.884651	1
1	21980	22446	922	11	0	0	462	164	174	135	5.581295	0.000088	19.884651	1
0	21989	22454	628	7	0	1	462	173	169	127	4.674664	0.000088	19.885853	1
1	22723	22805	1028	9	0	0	507	178	188	150	5.362519	0.000088	19.963064	1
1	21739	22458	932	10	0	0	437	162	165	120	5.793077	0.000088	19.886183	1
0	22333	22460	987	8	0	1	447	163	168	124	4.690740	0.000088	19.886484	1
1	22257	22462	805	10	0	0	477	197	168	122	3.520433	0.000088	19.886686	1
1	22595	22661	822	8	0	0	429	165	159	113	4.776417	0.000088	19.926300	1
0	22366	22466	789	8	0	1	456	169	176	119	5.121121	0.000088	19.888796	3
1	22258	22468	805	10	0	0	472	192	168	122	3.520433	0.000088	19.889328	1
1	22450	22469	956	8	0	0	438	162	164	120	4.792529	0.000088	19.889341	1
0	22450	22470	956	8	0	1	444	167	163	122	4.792529	0.000088	19.889341	4
0	22256	22474	861	10	0	1	455	165	172	128	5.671650	0.000088	19.889971	1
1	22709	22971	952	8	0	0	499	191	185	131	5.862268	0.000088	19.993990	1
0	21565	22478	1016	9	0	1	420	157	148	124	5.708049	0.000088	19.890654	2
1	22113	22480	633	9	0	0	466	186	168	121	3.761056	0.000088	19.891249	1
1	22439	22482	916	8	0	0	439	168	155	124	4.701440	0.000088	19.891602	1
1	22072	22484	628	7	0	0	460	181	165	121	4.674664	0.000088	19.891649	1
1	22101	22537	799	10	0	0	479	167	176	146	5.409605	0.000088	19.904808	1
1	21813	22488	789	8	0	0	429	169	157	111	5.121121	0.000088	19.892054	1
1	22632	22717	790	10	0	0	459	191	167	111	3.919246	0.000088	19.942766	1
0	22401	22492	830	8	0	1	504	174	188	150	5.212936	0.000088	19.892551	2
0	22105	22494	775	7	0	1	432	166	165	108	3.180935	0.000088	19.892681	2
1	21498	22496	926	9	0	0	446	169	158	128	4.894081	0.000088	19.892748	1
0	22239	22498	628	7	0	1	458	182	169	114	4.674664	0.000088	19.894304	2
1	22091	22500	1018	9	0	0	491	171	181	148	5.342538	0.000088	19.895267	1
1	21913	22502	358	8	0	0	428	173	142	121	3.365728	0.000088	19.896311	1
1	22454	22504	628	7	0	0	469	174	172	130	4.674664	0.000088	19.897039	1
0	22417	22506	564	9	0	1	440	173	172	104	3.508739	0.000088	19.897667	2
0	22153	22508	358	8	0	1	420	164	146	118	3.365728	0.000088	19.897902	2
0	22405	22510	1012	9	0	1	450	182	160	117	5.085847	0.000088	19.898186	1
1	22035	22512	830	8	0	0	492	173	181	146	5.212936	0.000088	19.898409	1
1	22169	22514	628	7	0	0	475	191	168	123	4.674664	0.000088	19.899113	1
1	22452	22516	713	8	0	0	442	165	169	116	5.445080	0.000088	19.899223	1
1	22110	22518	956	8	0	0	438	162	163	121	4.792529	0.000088	19.899963	1
1	22481	22520	916	8	0	0	445	168	160	125	4.701440	0.000088	19.900505	1
0	22466	22773	789	8	0	1	459	169	178	120	5.121121	0.000088	19.958242	2
1	22161	22524	822	8	0	0	438	164	166	116	4.776417	0.000088	19.901302	1
1	22474	22526	861	10	0	0	456	165	173	128	5.671650	0.000088	19.901951	1
1	22442	22528	952	8	0	0	499	190	181	136	5.862268	0.000088	19.902342	1
1	22296	22530	628	7	0	0	462	174	167	128	4.674664	0.000088	19.902906	1
1	22515	22532	713	8	0	0	451	167	172	120	5.445080	0.000088	19.903225	1
1	22107	22534	825	10	0	0	522	199	189	144	3.849407	0.000088	19.904224	1
0	21212	22536	564	9	0	1	440	173	169	107	3.508739	0.000088	19.904604	2
1	22101	22538	799	10	0	0	479	167	175	147	5.409605	0.000088	19.904808	1
1	22777	22951	1037	9	0	0	436	164	158	123	5.487877	0.000088	19.991173	1
1	21646	22542	628	7	0	0	446	164	166	123	4.674664	0.000088	19.905457	1
1	22492	22544	830	8	0	0	510	179	189	150	5.212936	0.000088	19.905699	1
1	22489	22831	656	9	0	0	474	190	169	124	3.371029	0.000088	19.968447	1
0	22403	22548	692	10	0	1	506	197	183	136	3.501280	0.000088	19.905893	2
1	21772	22895	961	11	0	0	488	198	179	122	6.137765	0.000088	19.984753	1
1	22055	22552	840	12	0	0	457	178	166	125	3.728797	0.000088	19.906979	1
1	22360	22554	954	8	0	0	444	184	159	109	4.783589	0.000088	19.907148	1
0	20786	22556	883	13	0	1	556	225	191	153	5.272857	0.000088	19.908239	2
